"","CBJMD00700","CBJMD01400","CBJMD02800","CBJMD04200","CBJMD04201","CBJMD04202","CBJMD04203","CHCFD00700","CHCFD01400","CHCFD02800","CHCFD04200","CHCFD05601","CHCFD05602","CHCFD05603","DGYFD06201","DGYFD06202","DGYFD06203","DGYMD06201","DGYMD06202","DGYMD06203","DHCFD07801","DHCFD07802","DHCFD07803","DHCMD07801","DHCMD07802","DHCMD07803","DHKFD23501","DHKFD23502","DHKFD23503","DSLFD04101","DSLFD04102","DSLFD04103","DSLMD04101","DSLMD04102","DSLMD04103","DSTFD04001","DSTFD04002","DSTFD04003","DSTMD04001","DSTMD04002","DSTMD04003","HBJMD00700","HBJMD01400","HBJMD02800","HBJMD04200","HBJMD04201","HBJMD04202","HBJMD04203","HHCFD00700","HHCFD01400","HHCFD02800","HHCFD04200","HHCFD05601","HHCFD05602","HHCFD05603","LBJMD00700","LBJMD01400","LBJMD02800","LBJMD04200","LBJMD04201","LBJMD04202","LBJMD04203","LHCFD00700","LHCFD01400","LHCFD02800","LHCFD04200","LHCFD05601","LHCFD05602","LHCFD05603","MBJMD00700","MBJMD01400","MBJMD02800","MBJMD04200","MBJMD04201","MBJMD04202","MBJMD04203","MHCFD00700","MHCFD01400","MHCFD02800","MHCFD04200","MHCFD05601","MHCFD05602","MHCFD05603","NBJMD00100","NBJMD00700","NBJMD01400","NBJMD02800","NBJMD04200","NBJMD04201","NBJMD04202","NBJMD04203","NHCFD00100","NHCFD00700","NHCFD01400","NHCFD02800","NHCFD04200","NHCFD05601","NHCFD05602","NHCFD05603"
"Acinetobacter bereziniae","0.000000e+00","0.000000e+00","0.000000e+00","8.441650e-07","0.000000e+00","2.020481e-07","0.000000e+00","0.000000e+00","2.830128e-06","1.109846e-05","1.121295e-06","3.767008e-06","0.000000e+00","8.990834e-06","1.163275e-05","0.000000e+00","1.890349e-06","4.567147e-07","6.432523e-06","9.970278e-06","9.948644e-08","1.111090e-06","1.110699e-06","1.608383e-06","5.724705e-07","5.992513e-07","4.568598e-06","5.970310e-07","2.211401e-06","3.080152e-07","9.582893e-08","1.256347e-05","5.973403e-06","1.570475e-06","0.000000e+00","2.138508e-07","1.352519e-06","1.042682e-05","7.638878e-06","0.000000e+00","4.690112e-06","0.000000e+00","0.000000e+00","1.365699e-06","8.030475e-07","1.132843e-06","3.514972e-07","0.000000e+00","0.000000e+00","5.384835e-07","2.836301e-06","1.203298e-06","2.064236e-05","2.797274e-05","1.265171e-05","0.000000e+00","0.000000e+00","5.079741e-07","2.183572e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.483180e-05","9.601032e-06","2.028364e-07","1.210492e-05","5.890573e-05","5.386115e-05","0.000000e+00","0.000000e+00","1.250070e-06","1.500457e-06","0.000000e+00","3.528033e-06","0.000000e+00","0.000000e+00","5.667913e-06","2.398945e-06","3.944152e-06","2.958167e-05","7.985577e-08","5.199980e-06","0.000000e+00","0.000000e+00","3.060442e-06","0.000000e+00","2.165943e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.140726e-07","9.490648e-07","2.955299e-06","2.234080e-07","5.352824e-05","1.182682e-06","9.160531e-07"
"Acinetobacter bohemicus","1.038752e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter bouvetii","0.000000e+00","0.000000e+00","0.000000e+00","1.387865e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.230797e-08","3.591790e-08","0.000000e+00","5.149065e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.430130e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.717507e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.932428e-08","1.148056e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.774142e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.512073e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.277539e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.430802e-07"
"Acinetobacter calcoaceticus","1.487020e-05","0.000000e+00","5.125409e-06","1.469159e-07","0.000000e+00","6.913740e-08","0.000000e+00","1.189497e-06","3.015232e-07","2.279366e-06","0.000000e+00","1.070985e-07","2.633650e-08","0.000000e+00","5.937295e-07","6.329927e-07","6.181663e-05","1.382603e-07","5.236299e-07","1.772470e-05","0.000000e+00","7.240811e-07","4.588357e-08","0.000000e+00","2.330055e-07","6.732509e-08","1.668719e-07","0.000000e+00","4.728399e-05","5.248280e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.420859e-07","0.000000e+00","4.160255e-06","2.345876e-08","1.831839e-05","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.897843e-08","0.000000e+00","9.449487e-07","0.000000e+00","7.857966e-07","1.250070e-06","1.105542e-06","0.000000e+00","1.469761e-07","7.004412e-07","6.727614e-06","0.000000e+00","3.257939e-06","0.000000e+00","0.000000e+00","0.000000e+00","1.395842e-07","6.689336e-07","3.804605e-06","0.000000e+00","1.605709e-07","3.304638e-08","2.829733e-08","2.085795e-08","0.000000e+00","0.000000e+00","0.000000e+00","1.528995e-05","2.181163e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.726440e-06","0.000000e+00","0.000000e+00","0.000000e+00","6.539373e-07","4.606329e-07","5.524829e-07","8.317878e-06","0.000000e+00","0.000000e+00","1.492399e-05","2.909976e-06","0.000000e+00","0.000000e+00","3.598935e-06","0.000000e+00","1.037700e-05","9.806511e-06","9.182034e-07","6.015057e-07","6.136133e-08","4.487605e-07","4.175706e-06"
"Acinetobacter gerneri","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.356343e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter guillouiae","1.645202e-04","5.060712e-06","1.214846e-04","3.280709e-05","0.000000e+00","1.322671e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.429342e-07","6.419200e-07","7.233872e-07","2.372857e-06","9.437646e-06","4.944911e-06","4.482830e-06","8.169788e-06","3.211774e-06","1.025323e-05","9.914341e-07","2.892729e-05","8.098472e-06","1.580939e-05","2.470669e-05","0.000000e+00","0.000000e+00","4.904388e-07","8.563990e-08","1.937386e-07","5.806270e-08","0.000000e+00","0.000000e+00","0.000000e+00","3.227037e-06","0.000000e+00","4.681179e-07","0.000000e+00","0.000000e+00","1.598275e-07","0.000000e+00","1.092543e-05","1.637648e-06","8.553714e-06","1.911904e-07","9.392307e-06","0.000000e+00","1.490180e-07","0.000000e+00","2.164830e-08","0.000000e+00","1.878979e-06","4.811059e-07","4.915584e-07","5.953962e-06","0.000000e+00","9.416377e-06","6.429806e-06","0.000000e+00","0.000000e+00","1.289447e-06","0.000000e+00","1.489681e-07","0.000000e+00","0.000000e+00","9.614284e-08","1.874871e-07","6.643161e-08","9.791736e-07","0.000000e+00","9.767942e-05","5.598839e-06","0.000000e+00","2.837888e-08","3.395982e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.802568e-07","4.169142e-07","8.970706e-07","7.536309e-04","0.000000e+00","3.514963e-06","1.346382e-04","2.297322e-05","0.000000e+00","0.000000e+00","1.554216e-06","0.000000e+00","0.000000e+00","4.836805e-07","0.000000e+00","0.000000e+00","9.504478e-08","2.323155e-06","6.809133e-07"
"Acinetobacter haemolyticus","1.511260e-06","0.000000e+00","1.656555e-06","1.116857e-06","0.000000e+00","7.560509e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.543085e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.190992e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.483368e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","6.816887e-08","0.000000e+00","0.000000e+00","0.000000e+00","7.853180e-07","1.166180e-07","5.732021e-06","2.360487e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.571980e-06","5.320258e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.789219e-05","0.000000e+00","0.000000e+00","1.130352e-06","5.856124e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter idrijaensis","0.000000e+00","0.000000e+00","2.685102e-06","8.861906e-08","0.000000e+00","0.000000e+00","0.000000e+00","9.329426e-07","4.003595e-07","6.774499e-07","0.000000e+00","0.000000e+00","9.156803e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.220060e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.219414e-07","0.000000e+00","5.009348e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.798109e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.220594e-08","1.196811e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.963821e-06","5.816508e-07","0.000000e+00","0.000000e+00","3.420443e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.446851e-07","0.000000e+00","3.172635e-08","0.000000e+00","2.613817e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.949524e-06","1.641421e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.795014e-07","0.000000e+00","0.000000e+00","0.000000e+00","1.747787e-07","0.000000e+00","4.269241e-06","0.000000e+00","2.119470e-06","0.000000e+00","5.045017e-07","0.000000e+00","0.000000e+00","9.987170e-07","0.000000e+00","0.000000e+00","1.651208e-06","0.000000e+00","7.319273e-07","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter indicus","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.832209e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.850432e-07","0.000000e+00","4.710837e-08","0.000000e+00","5.710849e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","4.700136e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.046653e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.139043e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.175011e-08","3.171594e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.172185e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"
"Acinetobacter johnsonii","1.457180e-04","0.000000e+00","1.012283e-04","1.610935e-05","1.138568e-06","2.997279e-06","0.000000e+00","0.000000e+00","1.917610e-07","1.928664e-06","8.348850e-08","2.022785e-06","1.551269e-06","4.725019e-07","6.015000e-06","6.142418e-07","4.070210e-05","1.469607e-06","7.814640e-06","7.713816e-06","0.000000e+00","4.354444e-06","1.914433e-06","2.125454e-08","2.056149e-07","1.752353e-06","1.835570e-06","1.006126e-06","2.405065e-05","5.186724e-07","2.277368e-07","8.878397e-08","2.114698e-07","1.012520e-06","0.000000e+00","3.717759e-06","1.638624e-07","1.669766e-05","0.000000e+00","0.000000e+00","0.000000e+00","8.862674e-06","6.774083e-06","2.429020e-07","1.657456e-06","3.251465e-07","6.336511e-06","0.000000e+00","2.606016e-07","2.699517e-06","4.605391e-07","2.124545e-07","1.633018e-06","3.389514e-05","1.572861e-05","7.181301e-06","3.060948e-06","5.126480e-06","8.623507e-06","2.358856e-06","1.253794e-06","8.135705e-06","3.196657e-06","2.991005e-07","8.982179e-07","3.817497e-07","3.276302e-07","5.663280e-07","1.123377e-06","7.699085e-07","2.343798e-05","1.485880e-04","4.208263e-06","0.000000e+00","6.362622e-07","7.167669e-06","2.982688e-06","4.031628e-08","2.992232e-08","1.299765e-07","8.637559e-07","1.991260e-05","1.767208e-05","1.483936e-04","0.000000e+00","2.544883e-06","1.823852e-04","1.138276e-05","0.000000e+00","0.000000e+00","2.187580e-05","0.000000e+00","0.000000e+00","2.261478e-06","2.930829e-06","5.432423e-07","6.326113e-07","5.244834e-06","1.165545e-05"
"Acinetobacter junii","1.548329e-06","0.000000e+00","0.000000e+00","7.435323e-07","0.000000e+00","0.000000e+00","1.200004e-07","0.000000e+00","2.171262e-07","1.307307e-06","3.094873e-07","4.539978e-06","8.437087e-07","8.549298e-07","0.000000e+00","5.219312e-08","4.088893e-06","2.781554e-06","7.896007e-07","9.431170e-06","0.000000e+00","6.819388e-07","3.408493e-07","1.880296e-07","5.855959e-07","6.305048e-07","5.471233e-07","8.142928e-08","2.401555e-06","0.000000e+00","1.176313e-07","0.000000e+00","2.856791e-07","8.762628e-08","0.000000e+00","5.963772e-07","2.594117e-07","2.592870e-06","2.065134e-06","0.000000e+00","6.257798e-07","0.000000e+00","0.000000e+00","3.632230e-06","2.145813e-06","9.154651e-06","8.845084e-06","0.000000e+00","7.135520e-07","2.203319e-07","4.128816e-07","1.230887e-07","1.238077e-06","1.778415e-06","1.747141e-06","0.000000e+00","0.000000e+00","8.178245e-07","3.185741e-06","1.469749e-05","4.069030e-07","9.733160e-06","7.508211e-07","7.250268e-07","8.665731e-08","1.244922e-07","9.070868e-07","7.632465e-07","2.283982e-06","0.000000e+00","0.000000e+00","3.897197e-06","1.197314e-06","2.745781e-06","1.058449e-05","0.000000e+00","1.012946e-06","5.797865e-07","9.423157e-07","4.271910e-07","2.267145e-06","5.439529e-07","2.252839e-07","1.316794e-05","0.000000e+00","0.000000e+00","3.071357e-06","1.170670e-06","0.000000e+00","0.000000e+00","5.548428e-07","0.000000e+00","2.213481e-05","2.329979e-07","0.000000e+00","6.855908e-08","1.058225e-06","1.460482e-06","5.224792e-06"
"Acinetobacter lwoffii","3.521390e-04","9.782191e-06","2.446332e-04","3.452782e-05","2.154893e-06","1.070878e-05","3.640462e-08","6.354138e-06","2.022152e-06","5.569074e-06","3.340843e-07","2.453541e-06","3.178419e-06","1.043926e-06","1.155620e-05","3.023663e-06","1.263343e-04","8.740674e-06","1.340346e-05","1.740146e-05","6.238069e-07","1.451570e-05","5.540444e-06","2.093142e-07","1.196515e-06","3.797108e-06","4.814098e-06","1.879500e-06","6.527866e-05","1.642099e-06","4.696645e-07","2.377818e-07","9.718189e-07","3.136965e-06","0.000000e+00","8.298655e-06","4.518676e-07","3.845067e-05","7.960406e-07","6.292858e-07","3.585806e-07","7.923395e-06","1.705679e-05","1.509439e-06","5.847691e-06","3.655967e-06","9.302220e-06","0.000000e+00","1.101210e-06","1.176295e-05","3.262842e-06","2.576858e-07","3.672279e-06","7.495629e-05","3.965630e-05","4.021428e-05","1.334237e-05","1.182607e-05","1.556893e-05","7.810623e-06","1.713047e-06","2.075703e-05","2.248572e-05","8.407302e-07","8.435682e-07","1.418592e-06","1.131643e-06","1.305322e-06","7.328912e-07","0.000000e+00","1.601723e-05","4.100141e-04","1.287590e-05","1.477248e-06","4.678514e-07","2.089724e-05","2.894724e-06","7.622251e-07","5.479791e-07","1.562742e-07","3.560342e-06","4.793016e-05","4.824802e-05","4.913172e-04","1.382967e-05","1.023599e-05","4.838287e-04","3.208898e-05","6.048130e-06","0.000000e+00","4.110406e-05","5.269018e-06","3.450573e-05","5.939622e-06","2.441925e-06","3.026307e-06","1.597769e-06","1.197275e-05","3.124867e-05"
"Acinetobacter nosocomialis","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","5.904583e-07","7.163900e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","3.413322e-08","1.732497e-06","0.000000e+00","0.000000e+00","4.964866e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.728048e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","8.484396e-08","0.000000e+00","1.005865e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.242188e-06","2.151308e-07","0.000000e+00","0.000000e+00","0.000000e+00","3.906303e-08","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","2.034515e-07","0.000000e+00","1.020901e-06","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.284166e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","1.064898e-07","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","7.046514e-07","0.000000e+00","0.000000e+00","8.271426e-06","0.000000e+00","0.000000e+00","1.795801e-06","0.000000e+00","0.000000e+00","0.000000e+00","5.933872e-08","0.000000e+00"
